# HOST_SUBFIND_ID  MASSIVE_SAT_SUBFIND_ID  SNAP_NUM; data can be accessed from http://www.illustris-project.org/data/
610374  610375  117
610568  610569  117
610692  610693  117
610849  610850  117
610920  610921  117
611419  611420  117
611549  611550  117
611962  611964  117
612125  612126  117
612163  612164  117
612340  612341  117
612665  612668  117
612912  612914  117
612959  612960  117
613092  613093  117
613198  613199  117
613276  613277  117
613309  613310  117
613415  613416  117
613570  613572  117
615627  615628  117
615921  615922  117
616068  616069  117
616554  616555  117
616965  616966  117
617070  617071  117
617127  617128  117
617205  617206  117
617617  617618  117
617752  617753  117
618016  618017  117
618320  618321  117
618452  618453  117
618513  618514  117
618690  618691  117
619300  619301  117
619387  619388  117
619910  619912  117
620046  620047  117
620232  620233  117
620311  620312  117
620504  620505  117
620597  620598  117
620673  620674  117
620762  620763  117
621073  621075  117
621258  621259  117
622454  622455  117
623238  623239  117
623523  623524  117
623591  623592  117
623636  623637  117
624017  624018  117
624117  624118  117
624383  624385  117
624423  624424  117
624638  624640  117
624677  624678  117
625327  625330  117
625717  625718  117
625869  625870  117
626240  626241  117
626926  626927  117
627357  627358  117
627620  627621  117
628009  628010  117
628073  628074  117
628150  628151  117
628971  628972  117
629893  629894  117
629961  629962  117
630697  630698  117
630755  630756  117
630995  630996  117
631313  631314  117
631811  631812  117
631834  631835  117
632844  632845  117
632888  632889  117
632991  632992  117
633602  633604  117
634349  634350  117
634493  634494  117
634784  634785  117
634988  634989  117
635664  635667  117
635875  635876  117
636024  636025  117
636516  636517  117
636772  636773  117
637287  637288  117
637333  637334  117
637563  637564  117
638195  638196  117
638796  638797  117
639206  639207  117
639265  639266  117
639639  639640  117
640418  640420  117
640483  640484  117
640575  640576  117
640704  640705  117
641685  641686  117
643259  643260  117
644160  644161  117
644191  644192  117
644229  644230  117
645079  645080  117
645120  645121  117
645582  645583  117
646466  646467  117
647286  647287  117
647298  647299  117
647519  647520  117
647647  647648  117
647698  647700  117
648466  648467  117
649049  649050  117
649589  649590  117
649830  649831  117
650153  650154  117
651204  651205  117
651371  651372  117
651668  651669  117
651808  651809  117
651963  651964  117
652110  652111  117
652393  652394  117
652717  652718  117
654143  654144  117
655311  655312  117
655738  655739  117
655797  655798  117
656134  656135  117
657821  657822  117
657891  657892  117
658609  658610  117
659217  659218  117
659852  659853  117
660908  660909  117
662738  662739  117
664813  664814  117
665635  665636  117
666220  666221  117
666344  666345  117
669142  669143  117
669914  669915  117
670115  670116  117
670728  670729  117
671092  671093  117
673804  673806  117
674625  674626  117
677487  677488  117
678257  678258  117
678347  678348  117
678598  678599  117
678800  678801  117
678835  678836  117
679777  679778  117
679812  679813  117
680756  680757  117
681101  681102  117
682373  682375  117
684594  684595  117
684783  684784  117
685366  685367  117
685881  685882  117
686549  686550  117
689086  689087  117
689348  689349  117
690913  690914  117
691432  691433  117
692165  692166  117
692490  692491  117
692530  692531  117
694349  694350  117
696479  696480  117
697802  697803  117
698582  698583  117
699775  699776  117
700950  700951  117
701301  701302  117
701917  701918  117
702784  702785  117
703025  703026  117
706951  706952  117
707650  707651  117
708246  708247  117
708490  708491  117
709595  709596  117
710277  710278  117
714787  714788  117
717830  717831  117
727248  727249  117
307643  307647  118
315019  315020  118
320995  320998  118
330664  330665  118
354374  354378  118
357616  357618  118
358634  358635  118
360053  360055  118
363239  363240  118
363977  363980  118
365804  365806  118
368848  368849  118
369450  369451  118
374130  374132  118
374778  374780  118
376066  376069  118
376275  376278  118
378314  378320  118
379990  379991  118
380209  380213  118
384146  384149  118
387436  387441  118
391288  391289  118
394893  394894  118
395643  395644  118
396582  396585  118
397521  397522  118
397983  397986  118
398265  398266  118
399472  399475  118
399678  399682  118
400156  400160  118
400456  400457  118
400711  400712  118
401135  401136  118
402496  402497  118
403135  403138  118
406288  406289  118
406971  406972  118
408819  408820  118
409414  409417  118
409596  409597  118
410594  410596  118
413383  413388  118
414188  414189  118
414379  414381  118
414597  414598  118
414765  414766  118
416106  416108  118
416714  416716  118
417240  417242  118
417480  417481  118
418050  418051  118
419092  419094  118
419475  419478  118
419897  419900  118
420991  420993  118
421758  421760  118
422004  422006  118
422621  422622  118
423005  423013  118
423556  423557  118
423973  423976  118
424198  424200  118
424588  424590  118
425011  425012  118
425371  425372  118
425552  425554  118
426040  426041  118
426394  426396  118
426570  426572  118
426872  426874  118
427888  427889  118
428076  428080  118
429136  429140  118
429341  429343  118
429475  429477  118
429838  429839  118
430172  430173  118
430768  430771  118
430947  430949  118
431444  431446  118
431992  431994  118
432499  432500  118
432816  432818  118
433034  433035  118
433640  433641  118
433774  433776  118
435217  435218  118
435643  435644  118
435794  435795  118
436363  436364  118
436665  436666  118
437424  437425  118
438016  438017  118
438199  438200  118
439009  439011  118
440639  440640  118
441949  441950  118
443239  443242  118
443426  443427  118
443624  443626  118
443978  443979  118
444132  444133  118
444410  444412  118
444599  444602  118
444814  444816  118
445121  445123  118
446016  446017  118
446983  446985  118
447175  447176  118
447302  447304  118
447604  447606  118
447784  447786  118
448073  448075  118
448399  448400  118
449132  449133  118
449537  449538  118
450039  450040  118
450868  450870  118
451469  451472  118
451833  451835  118
452278  452280  118
452361  452363  118
453010  453016  118
453161  453162  118
453273  453274  118
453396  453397  118
453553  453556  118
453779  453780  118
453865  453866  118
453961  453963  118
454238  454240  118
455011  455015  118
455258  455259  118
455974  455975  118
456793  456794  118
457125  457129  118
457746  457748  118
457892  457893  118
458350  458351  118
458490  458494  118
458735  458737  118
458821  458822  118
459594  459596  118
459748  459749  118
460058  460059  118
461804  461805  118
462301  462302  118
462938  462939  118
463073  463074  118
463175  463176  118
463265  463268  118
463384  463385  118
463646  463647  118
463784  463786  118
464189  464190  118
465258  465259  118
465571  465572  118
465910  465913  118
466070  466072  118
466321  466322  118
466466  466468  118
466555  466560  118
466886  466887  118
467387  467388  118
467629  467631  118
467849  467851  118
468677  468679  118
468832  468834  118
469361  469362  118
470338  470341  118
470735  470736  118
471136  471138  118
471267  471268  118
471353  471354  118
471582  471584  118
472180  472181  118
472839  472842  118
472968  472969  118
474597  474599  118
475117  475118  118
475216  475217  118
475356  475357  118
475622  475623  118
475737  475738  118
475924  475925  118
476390  476392  118
476508  476509  118
476604  476605  118
476712  476714  118
477102  477103  118
477792  477793  118
477920  477922  118
478162  478163  118
478248  478250  118
478418  478420  118
478519  478520  118
479097  479098  118
479727  479728  118
479832  479833  118
480170  480171  118
480414  480415  118
480601  480602  118
480848  480850  118
480951  480953  118
481424  481425  118
481665  481666  118
481792  481793  118
481845  481847  118
482052  482053  118
482151  482152  118
482261  482262  118
482582  482583  118
482946  482949  118
483161  483162  118
483338  483339  118
483671  483672  118
483749  483750  118
483845  483846  118
484065  484066  118
484765  484767  118
485008  485009  118
485096  485098  118
485417  485418  118
486145  486148  118
486485  486487  118
486586  486587  118
486893  486895  118
487152  487155  118
487302  487304  118
488336  488338  118
489160  489161  118
489589  489592  118
489811  489813  118
490161  490162  118
490595  490596  118
490823  490824  118
491336  491337  118
491413  491414  118
491763  491764  118
492239  492240  118
492422  492425  118
492545  492546  118
492750  492752  118
493192  493193  118
493277  493279  118
493421  493422  118
493592  493595  118
494149  494150  118
494862  494864  118
495383  495386  118
495898  495899  118
496283  496285  118
496466  496467  118
497010  497012  118
497095  497096  118
497463  497465  118
497631  497632  118
498087  498088  118
498194  498195  118
498272  498273  118
498490  498491  118
498873  498875  118
499568  499569  118
499680  499681  118
499819  499821  118
499987  499988  118
500168  500169  118
500386  500388  118
500618  500619  118
500761  500762  118
500999  501000  118
501531  501532  118
501595  501597  118
502059  502060  118
502245  502246  118
502466  502467  118
502649  502650  118
502741  502742  118
503329  503330  118
503472  503473  118
503640  503641  118
504557  504558  118
504777  504778  118
504985  504986  118
505246  505247  118
505443  505444  118
505767  505768  118
505878  505879  118
505968  505969  118
506332  506335  118
506663  506666  118
506785  506786  118
506836  506837  118
507094  507096  118
507386  507387  118
507648  507649  118
507905  507906  118
508198  508199  118
508495  508496  118
508823  508824  118
508965  508967  118
509126  509127  118
509635  509636  118
509719  509720  118
509803  509804  118
510066  510067  118
510221  510222  118
510299  510301  118
510478  510481  118
510636  510638  118
511045  511046  118
511281  511283  118
511838  511841  118
512446  512447  118
512750  512751  118
512842  512844  118
512937  512938  118
513332  513333  118
513511  513512  118
513636  513637  118
514068  514069  118
