# HOST_SUBFIND_ID  LOWMASS_SAT_SUBFIND_ID  SNAP_NUM; data can be accessed from http://www.illustris-project.org/data/
500863  500876  116
500985  500991  116
500985  500993  116
500985  500994  116
500985  500996  116
500985  500997  116
500985  500998  116
500985  500999  116
500985  501000  116
501503  501510  116
501503  501512  116
501503  501513  116
501503  501514  116
501503  501516  116
501503  501518  116
502179  502184  116
502179  502186  116
502179  502187  116
502179  502188  116
502179  502189  116
502179  502190  116
502179  502192  116
502318  502320  116
502318  502321  116
502318  502322  116
502318  502323  116
502318  502324  116
502318  502325  116
502318  502326  116
502422  502428  116
502422  502432  116
502422  502433  116
502422  502434  116
502422  502435  116
502488  502493  116
502488  502494  116
502488  502497  116
502488  502498  116
502488  502499  116
502488  502500  116
502488  502501  116
502563  502565  116
502563  502566  116
502563  502567  116
502563  502568  116
502563  502569  116
502563  502570  116
502563  502571  116
502563  502572  116
502656  502662  116
502656  502666  116
502656  502667  116
502656  502668  116
502656  502669  116
502656  502670  116
502656  502671  116
503158  503165  116
503158  503167  116
503158  503168  116
503158  503169  116
503158  503171  116
503158  503172  116
503158  503173  116
503244  503249  116
503244  503251  116
503244  503253  116
503244  503254  116
503244  503255  116
503244  503257  116
503244  503258  116
503244  503259  116
504053  504056  116
504053  504057  116
504053  504058  116
504053  504059  116
504053  504060  116
504053  504061  116
504053  504063  116
504053  504064  116
504053  504065  116
504053  504066  116
504053  504067  116
504053  504068  116
504224  504226  116
504224  504227  116
504224  504228  116
504224  504229  116
504267  504274  116
504267  504275  116
504267  504277  116
504267  504278  116
504267  504279  116
504267  504282  116
504353  504363  116
504353  504364  116
504353  504365  116
504353  504366  116
504353  504367  116
504353  504368  116
505140  505143  116
505140  505145  116
505140  505146  116
505140  505148  116
505140  505150  116
505140  505152  116
505140  505153  116
505140  505154  116
505140  505155  116
505334  505337  116
505334  505339  116
505334  505340  116
505334  505342  116
505610  505617  116
505610  505619  116
505610  505620  116
505676  505681  116
505676  505682  116
505676  505688  116
505676  505690  116
505676  505691  116
506181  506186  116
506181  506188  116
506181  506189  116
506181  506192  116
506181  506194  116
506181  506196  116
506416  506425  116
506416  506426  116
506416  506429  116
506416  506430  116
506507  506512  116
506507  506513  116
506507  506514  116
506507  506515  116
506507  506516  116
506595  506597  116
506595  506600  116
506595  506601  116
506595  506602  116
506595  506603  116
506595  506604  116
506595  506606  116
507239  507245  116
507239  507246  116
507239  507249  116
507239  507250  116
507239  507251  116
507239  507254  116
507527  507529  116
507527  507530  116
507527  507531  116
507527  507533  116
507527  507534  116
507751  507756  116
507751  507757  116
507751  507760  116
507751  507761  116
507751  507762  116
507751  507763  116
507751  507764  116
507751  507765  116
507836  507842  116
507836  507843  116
507836  507845  116
507836  507846  116
507836  507847  116
507836  507848  116
507836  507849  116
507836  507850  116
507836  507851  116
507993  507996  116
507993  507997  116
507993  507998  116
507993  507999  116
507993  508000  116
507993  508001  116
507993  508002  116
507993  508003  116
507993  508004  116
507993  508005  116
507993  508006  116
507993  508007  116
507993  508008  116
508143  508151  116
508143  508152  116
508143  508155  116
508143  508157  116
508143  508158  116
508393  508398  116
508393  508399  116
508393  508400  116
508393  508402  116
508393  508407  116
508495  508500  116
508495  508501  116
508495  508504  116
508495  508505  116
508495  508506  116
508572  508583  116
508572  508584  116
508572  508585  116
508650  508653  116
508650  508654  116
508650  508655  116
508650  508656  116
508650  508657  116
508650  508658  116
508650  508659  116
508983  508987  116
508983  508988  116
509158  509164  116
509158  509169  116
509158  509170  116
509158  509172  116
509273  509278  116
509273  509280  116
509273  509281  116
509273  509282  116
509273  509284  116
509273  509287  116
509273  509288  116
509807  509813  116
509807  509814  116
509807  509815  116
509807  509817  116
509807  509818  116
509807  509819  116
509807  509820  116
509948  509951  116
509948  509952  116
509948  509953  116
509948  509954  116
509948  509955  116
509948  509956  116
509948  509957  116
509998  510001  116
509998  510002  116
509998  510003  116
509998  510004  116
509998  510005  116
509998  510006  116
509998  510007  116
509998  510008  116
509998  510009  116
509998  510010  116
510672  510681  116
510672  510682  116
510672  510683  116
510672  510684  116
510672  510685  116
510672  510686  116
510810  510821  116
510810  510822  116
510810  510823  116
510810  510824  116
510810  510825  116
510893  510900  116
510893  510902  116
510893  510903  116
511036  511040  116
511036  511042  116
511036  511043  116
511036  511044  116
511036  511045  116
511036  511051  116
511249  511253  116
511249  511254  116
511249  511255  116
511249  511256  116
511249  511257  116
511249  511259  116
511249  511260  116
511249  511262  116
511344  511347  116
511344  511348  116
511344  511349  116
511344  511350  116
511344  511351  116
511344  511352  116
511344  511353  116
511344  511354  116
511344  511355  116
511344  511356  116
511344  511357  116
511508  511511  116
511508  511513  116
511508  511514  116
511508  511516  116
511508  511518  116
511508  511519  116
511508  511520  116
511508  511521  116
511508  511522  116
511508  511523  116
511640  511646  116
511640  511648  116
511640  511649  116
511640  511650  116
511640  511652  116
511640  511655  116
511723  511735  116
511723  511736  116
511723  511737  116
511723  511738  116
512209  512212  116
512209  512213  116
512209  512215  116
512209  512216  116
512209  512217  116
512209  512221  116
512209  512222  116
512209  512223  116
512209  512224  116
512399  512402  116
512399  512403  116
512399  512404  116
512399  512405  116
512446  512453  116
512446  512456  116
512446  512457  116
512446  512461  116
512600  512603  116
512600  512605  116
512600  512606  116
512732  512737  116
512732  512739  116
512732  512740  116
512732  512741  116
512732  512742  116
512732  512743  116
512732  512744  116
512945  512948  116
512945  512949  116
512945  512950  116
512945  512951  116
512945  512952  116
512945  512953  116
513160  513168  116
513160  513169  116
513160  513171  116
513427  513429  116
513427  513430  116
513427  513431  116
513427  513432  116
513427  513433  116
513427  513434  116
513882  513886  116
513882  513889  116
513882  513890  116
513882  513891  116
513882  513892  116
513882  513893  116
514195  514199  116
514195  514200  116
514195  514201  116
514195  514202  116
514195  514203  116
514195  514204  116
514195  514205  116
514195  514207  116
514195  514208  116
514480  514484  116
514480  514485  116
514480  514486  116
514480  514487  116
515031  515035  116
515031  515040  116
515031  515042  116
515031  515043  116
515266  515273  116
515266  515274  116
515266  515275  116
515266  515276  116
515266  515277  116
515266  515279  116
515266  515280  116
515702  515704  116
515702  515707  116
515702  515709  116
515702  515711  116
515702  515712  116
515702  515713  116
516053  516055  116
516053  516056  116
516053  516057  116
516100  516104  116
516100  516105  116
516100  516108  116
516100  516109  116
516578  516585  116
516578  516586  116
516578  516587  116
516578  516588  116
516578  516589  116
516578  516590  116
516578  516591  116
516578  516592  116
516578  516593  116
516670  516676  116
516670  516679  116
516670  516681  116
516670  516682  116
516670  516683  116
516670  516684  116
516670  516685  116
517192  517199  116
517192  517200  116
517192  517202  116
517192  517203  116
517192  517204  116
517192  517205  116
517270  517274  116
517270  517278  116
517270  517279  116
517348  517351  116
517348  517352  116
517348  517355  116
517348  517356  116
517348  517359  116
517348  517361  116
517348  517362  116
517348  517363  116
517542  517545  116
517542  517546  116
517542  517547  116
517542  517548  116
517542  517549  116
517542  517550  116
517542  517551  116
517542  517552  116
517542  517553  116
517542  517554  116
518119  518121  116
518119  518125  116
518119  518126  116
518119  518127  116
518119  518128  116
518319  518325  116
518319  518328  116
518319  518330  116
518319  518331  116
518814  518817  116
518814  518818  116
518814  518819  116
518814  518820  116
519009  519013  116
519009  519014  116
519009  519018  116
519009  519020  116
519009  519021  116
519009  519022  116
519009  519023  116
519009  519024  116
519073  519079  116
519073  519080  116
519073  519081  116
519073  519082  116
519073  519083  116
519073  519084  116
519073  519087  116
519073  519088  116
519276  519283  116
519276  519284  116
519276  519285  116
519276  519286  116
519276  519287  116
519276  519288  116
519417  519421  116
519417  519424  116
519417  519425  116
519417  519429  116
519883  519887  116
519883  519889  116
519883  519891  116
519883  519893  116
519883  519895  116
520012  520017  116
520012  520019  116
520012  520026  116
520012  520027  116
520278  520281  116
520278  520282  116
520278  520283  116
520278  520284  116
520325  520327  116
520325  520330  116
520325  520331  116
520325  520332  116
520325  520333  116
520325  520334  116
520388  520393  116
520388  520394  116
520388  520396  116
520388  520398  116
520388  520399  116
520388  520400  116
520388  520401  116
520388  520402  116
520388  520403  116
520977  520982  116
520977  520984  116
520977  520985  116
520977  520986  116
520977  520987  116
520977  520988  116
520977  520989  116
520977  520990  116
520977  520991  116
521057  521060  116
521057  521061  116
521057  521062  116
521057  521063  116
521057  521065  116
521057  521066  116
521057  521068  116
521211  521214  116
521211  521215  116
